sim_00_03,sim_00_07,sim_03_07
0.09588734,0.18758032,0.82711554
0.6548527,0.36586738,0.34658948
0.24604909,0.7582581,0.2684576
0.9955158,0.9855522,0.9903945
0.9937738,0.83385426,0.8311985
0.95454526,0.42873472,0.4089612
0.6878443,0.6564216,0.8325076
0.61422455,0.373855,0.40698442
0.59449613,0.8128141,0.60390615
0.6921857,0.60036254,0.8045059
0.31906065,0.2821271,0.9677444
0.2574898,0.264231,0.7491048
0.13288239,0.30809677,0.32612267
0.9975448,0.812296,0.8096794
0.9963076,0.9688348,0.9592656
1.0,0.99257874,0.99257874
0.5493356,0.25673965,0.26958787
0.21801582,0.20327547,0.5124453
0.49920332,0.7321413,0.46313676
0.4119604,0.70234954,0.5467241
0.16557291,0.47118863,0.15765265
0.8427397,0.48564556,0.5460243
0.88956976,0.2654835,0.26343286
0.9981505,0.9981505,1.0000002
0.99999994,0.9997506,0.9997506
0.9880832,0.8860804,0.8732137
0.65353495,0.99384934,0.64461285
0.5528507,0.80803114,0.6114935
0.59989893,0.5079487,0.8269398
0.7421054,0.6494804,0.5262216
0.5997893,0.39019695,0.5503031
0.4124144,0.52433634,0.4823522
0.63899326,0.85049623,0.7144741
0.9999998,0.99803275,0.99803275
0.9972587,0.9313406,0.9347324
0.91940767,0.8928993,0.9722849
0.90274626,0.39850137,0.42466682
0.62066317,0.25106305,0.3951425
0.3738309,0.8366639,0.2758305
0.37962332,0.33234656,0.3761698
0.3982884,0.45596513,0.45093814
0.99785817,0.5206071,0.52498376
0.8753929,0.24049059,0.34556985
0.97672343,0.97971416,0.95949316
0.9231787,0.8629991,0.92389774
1.0,0.9991257,0.9991257
0.9961742,0.87872946,0.8734972
0.3783449,0.731118,0.22762898
0.7330841,0.9888545,0.73442733
0.6410275,0.88984054,0.59864444
0.99668705,0.38722438,0.37106568
0.32360512,0.69894993,0.49641418
1.0,0.22508673,0.22508673
1.0000002,0.94332296,0.94332296
0.6669099,0.6639916,0.979272
0.9934379,0.24534264,0.25440118
0.3815798,0.8920856,0.3420127
0.38168985,0.23386869,0.16259864
0.94048244,0.19091997,0.14219533
0.5933496,0.47000894,0.38871467
0.19983235,0.15675014,0.53654855
0.4044076,0.40038747,0.138352
0.9864243,0.39576375,0.42618775
1.0000001,0.7956769,0.7956769
0.99534315,0.97710997,0.98442966
0.9926776,0.35111263,0.32839945
0.88761306,0.11151691,0.12786952
